TIME(S),GENERATION,COUNT,MALE%,SIZE,SPEED,V_RADIUS,V_ANGLE,VA_BOOST_LIKELIHOOD,VA_BOOST_STRENGTH,M_ENERGY_TO_OFFSPRING%,F_ENERGY_TO_OFFSPRING%,MTF_OFFSPRING%,M_DESIRABILITY%,F_STANDARDS%,F_GESTATION_PERIOD,MTV_DIG%,MATE_ENERGY_THRESH,BOREDOM_THRESH,EXPLOREMTP
5243,18,413,0.6489104,2.034506,0.8969976,3.563037,5.589513,0,0.1331787,0.1051738,0.2522719,0.4600412,0.3364622,0.8393171,5.242746,0.4096795,0.2607094,13.75329,31.48816,
5263,18,421,0.6460807,2.026005,0.8954743,3.575037,5.563492,0,0.1331248,0.1048549,0.2539859,0.4601023,0.3364772,0.8422097,5.280505,0.4096791,0.2602877,13.72867,31.58724,
5283,18,428,0.6401869,2.024193,0.895169,3.584814,5.537065,0,0.1329812,0.1031084,0.2546235,0.4609989,0.3373406,0.8440616,5.299656,0.4097045,0.2609947,13.82966,31.7208,
5303,18,450,0.6444445,2.025891,0.8948487,3.592785,5.536389,0,0.1330592,0.1038786,0.254776,0.4592805,0.3376707,0.8433172,5.334586,0.4086538,0.2602696,13.79644,31.78349,
5323,18,488,0.6352459,2.01842,0.8953373,3.590359,5.491359,0,0.1325277,0.1052392,0.2538595,0.4568187,0.3360475,0.8479793,5.351462,0.4070766,0.259945,13.89553,31.72957,
5343,18,531,0.6233522,2.022941,0.8945863,3.60818,5.486243,0,0.1331256,0.109624,0.2549111,0.4594459,0.3349124,0.8501863,5.381247,0.406101,0.2616009,13.84154,32.08062,
5363,18,591,0.6294416,2.044907,0.894307,3.644519,5.502721,0,0.1337753,0.1127408,0.2514939,0.4570634,0.3328784,0.8511887,5.414784,0.4077267,0.261353,13.78897,32.48758,
5383,18,636,0.6226415,2.053791,0.8945711,3.670552,5.534939,0,0.1340312,0.112927,0.2534668,0.4565293,0.3330297,0.8494599,5.450531,0.4090659,0.2579113,13.79776,32.89551,
5403,18,664,0.6144578,2.055585,0.8945019,3.680967,5.536187,0,0.1344429,0.1144057,0.2551805,0.4562261,0.3334288,0.8491758,5.488282,0.4090761,0.2573299,13.88161,33.00111,
5423,18,665,0.6165413,2.053192,0.8937283,3.690738,5.537552,0,0.1345838,0.1138915,0.2562055,0.4564481,0.3339716,0.849843,5.52527,0.408847,0.2574967,13.95474,33.02087,
5443,18,680,0.6044118,2.046487,0.8971613,3.691144,5.531999,0,0.1351077,0.1121888,0.2566997,0.4569612,0.3340173,0.8509417,5.567607,0.4091698,0.2562619,14.04632,33.12939,
5463,18,687,0.6157205,2.036969,0.8978891,3.704621,5.533419,0,0.1352317,0.1114557,0.2591259,0.4565386,0.3344135,0.8534734,5.547538,0.4085994,0.2564571,14.06265,33.32913,
5483,18,694,0.6095101,2.029092,0.8991814,3.718489,5.539439,0,0.1351255,0.111166,0.2599906,0.4555744,0.335783,0.8554614,5.553885,0.4075733,0.2565667,14.09089,33.42011,
5503,18,679,0.6141384,2.023071,0.8998452,3.724236,5.531382,0,0.1351702,0.1091496,0.2613216,0.4550753,0.3362134,0.855592,5.549957,0.4075752,0.2570216,14.07893,33.24509,
5523,18,669,0.6158445,2.020641,0.8987743,3.733841,5.50512,0,0.1352181,0.1101035,0.2606077,0.4549394,0.3358825,0.8555327,5.553065,0.4071486,0.2561938,14.11898,33.34609,
5543,18,658,0.6246201,2.017823,0.8983571,3.730849,5.49065,0,0.1349756,0.1083804,0.2601605,0.454892,0.3356456,0.855715,5.546474,0.4075468,0.2569318,14.14976,33.41497,
5563,18,647,0.6275116,2.012927,0.8990493,3.728015,5.489711,0,0.1350597,0.1080777,0.2605777,0.4548123,0.3356348,0.856199,5.565438,0.4079293,0.2571123,14.19473,33.42941,
5583,18,627,0.6315789,2.011453,0.8993976,3.724141,5.477309,0,0.13481,0.1093799,0.2602347,0.4547823,0.3354868,0.8567615,5.568636,0.4081708,0.257876,14.20621,33.45069,
5603,18,614,0.6368078,2.005275,0.8987461,3.722052,5.484044,0,0.1352547,0.1100606,0.2606251,0.4552758,0.3358553,0.8569729,5.561955,0.408377,0.2593007,14.20889,33.42882,
5623,18,592,0.6486486,2.000187,0.9000257,3.719345,5.476822,0,0.1351268,0.1096633,0.2602602,0.4548907,0.3359669,0.8557813,5.552891,0.4079275,0.2595522,14.21713,33.36708,
5643,18,569,0.6572935,1.991721,0.9004332,3.720288,5.475383,0,0.1351831,0.1092778,0.2608382,0.4534215,0.3364177,0.8572045,5.528387,0.4081254,0.2599863,14.23394,33.43441,
5663,18,549,0.6575592,1.99086,0.9009891,3.715066,5.488293,0,0.1353143,0.1091603,0.2620224,0.4526544,0.3364739,0.8558685,5.506738,0.4087205,0.2608052,14.25767,33.53833,
5683,18,534,0.6610487,1.989607,0.9014003,3.706367,5.462184,0,0.1352084,0.10917,0.2631684,0.4521939,0.3368041,0.8580614,5.50877,0.4086016,0.2613204,14.27497,33.5914,
5703,18,515,0.6679612,1.98459,0.9025844,3.709215,5.450953,0,0.1355081,0.1073764,0.2621396,0.4532381,0.3370094,0.8582791,5.493111,0.4090242,0.2616222,14.28295,33.57568,
5723,18,499,0.6693387,1.977753,0.9031628,3.709026,5.453537,0,0.1355924,0.1063876,0.2636715,0.4524813,0.336512,0.8601506,5.503026,0.4093388,0.2624677,14.28672,33.58575,
5743,18,489,0.6646217,1.976693,0.9028475,3.702458,5.448726,0,0.1358247,0.1047737,0.2646947,0.4529877,0.3363536,0.8592312,5.525403,0.4088242,0.2619309,14.33322,33.46827,
5763,18,469,0.6780384,1.978599,0.9013495,3.69436,5.434426,0,0.1353267,0.1034549,0.2659866,0.4532712,0.3366745,0.8590302,5.523451,0.4083885,0.2620594,14.24743,33.34319,
5783,18,457,0.6892779,1.977073,0.9007185,3.681207,5.426437,0,0.1356141,0.1023653,0.2656661,0.4525818,0.3382304,0.8594931,5.517724,0.4078301,0.2613005,14.25516,33.43894,
5803,18,440,0.6977273,1.971469,0.9006588,3.683577,5.408932,0,0.1352717,0.1016724,0.2641754,0.4524046,0.3382532,0.8591186,5.514085,0.4083956,0.2618483,14.29387,33.47718,
5823,18,428,0.6962617,1.966141,0.9012356,3.685077,5.388373,0,0.1351169,0.101668,0.2652171,0.4519163,0.3390632,0.8590681,5.502881,0.4073913,0.2624051,14.37695,33.57415,
5843,18,415,0.6891567,1.966916,0.9012367,3.66652,5.361435,0,0.1349735,0.09926825,0.264979,0.453665,0.3389589,0.8592969,5.525931,0.4073518,0.2620554,14.30453,33.36755,
5863,18,406,0.6995074,1.964542,0.9045275,3.668586,5.357152,0,0.1353894,0.09862158,0.2647877,0.453278,0.339367,0.8600643,5.521266,0.4070154,0.2619707,14.32457,33.4307,
5883,18,402,0.7014925,1.95758,0.9054717,3.656366,5.365955,0,0.1351356,0.09962937,0.2628025,0.4532026,0.3398041,0.8601839,5.549117,0.4080916,0.2630565,14.29464,33.41,
5903,18,391,0.7058824,1.952322,0.9060595,3.657149,5.37209,0,0.1353326,0.1001423,0.2621845,0.4515217,0.3399396,0.8614484,5.575074,0.4075744,0.2626069,14.31346,33.34524,
5923,18,380,0.7026316,1.941819,0.9050408,3.661807,5.358637,0,0.1357066,0.1009706,0.2617993,0.4516516,0.3391755,0.8625391,5.590441,0.407411,0.2634745,14.32383,33.50472,
5943,18,374,0.697861,1.950913,0.9052597,3.663113,5.35689,0,0.135714,0.09836871,0.2628297,0.4522238,0.3367503,0.8656672,5.600979,0.4083253,0.2624401,14.2676,33.38555,
5963,18,378,0.6957672,1.961523,0.9056472,3.664371,5.386501,0,0.1358087,0.1022216,0.2630394,0.4540149,0.335315,0.867251,5.649642,0.4069329,0.2616758,14.27137,33.29953,
5983,18,392,0.6887755,1.971406,0.9055532,3.650646,5.411689,0,0.1358345,0.100846,0.2628208,0.4579506,0.3350844,0.8707429,5.714933,0.4075902,0.2614609,14.22126,32.99873,
6003,18,415,0.6578313,1.991002,0.9103961,3.632587,5.433083,0,0.135907,0.09918983,0.2635481,0.4628649,0.3348349,0.8700961,5.774329,0.4068656,0.259923,14.14284,32.9942,
6023,18,448,0.6450893,2.01056,0.9098207,3.626951,5.459538,0,0.1362425,0.09616735,0.2660177,0.4614345,0.3325724,0.8698249,5.883737,0.4082979,0.258774,14.00442,33.16474,
6043,18,495,0.6181818,2.023033,0.9088887,3.606936,5.456777,0,0.1364806,0.0968937,0.2671809,0.4673076,0.3325923,0.8657122,5.889672,0.4097328,0.2589509,13.96898,33.21029,
6063,18,533,0.6041276,2.030494,0.9104918,3.60406,5.443598,0,0.136763,0.09672274,0.2660488,0.4692362,0.3323772,0.8615934,5.894035,0.4097591,0.2561786,13.97066,33.54417,
6083,18,560,0.5946429,2.050608,0.9108744,3.62115,5.422209,0,0.1369102,0.09991191,0.266377,0.4670215,0.3308145,0.8574193,5.886641,0.4102165,0.2535257,14.02737,33.44965,
6103,18,577,0.5909879,2.052537,0.9128104,3.625926,5.374159,0,0.1368906,0.0982356,0.2653376,0.4657387,0.329098,0.8571805,5.90143,0.4106087,0.2533679,13.98722,33.46918,
6123,18,576,0.59375,2.045943,0.9131296,3.6283,5.366889,0,0.1369294,0.1000091,0.2649898,0.465111,0.3293858,0.8550655,5.899642,0.4108166,0.2523503,13.97445,33.73257,
6143,18,577,0.5961872,2.032891,0.9102631,3.630358,5.344757,0,0.137247,0.09955162,0.2620363,0.4656776,0.32874,0.8539777,5.90801,0.411058,0.2519224,13.94805,33.90215,
6163,18,565,0.5946903,2.025374,0.9080882,3.631486,5.307924,0,0.137187,0.09933823,0.2600453,0.4640848,0.3270609,0.852858,5.934189,0.4121968,0.2512546,13.96833,34.10769,
6183,18,557,0.5942549,2.016201,0.9070886,3.630357,5.307544,0,0.1369215,0.1001503,0.259929,0.4626692,0.3267516,0.8525974,5.94471,0.4125062,0.2510187,13.95932,34.23322,
6203,18,546,0.5970696,1.997491,0.9068635,3.614917,5.291168,0,0.1363053,0.09932378,0.2588213,0.4635966,0.3270003,0.852609,5.945899,0.4120804,0.250614,13.94275,34.2802,
6223,18,538,0.6003717,1.991751,0.9062689,3.623353,5.262763,0,0.1365157,0.09935344,0.2599576,0.4625038,0.3266939,0.8528063,5.933745,0.4120188,0.250944,13.93986,34.35113,
6243,18,527,0.6034155,1.987658,0.9059347,3.622448,5.252631,0,0.136224,0.09914636,0.259808,0.4619903,0.3274897,0.8530318,5.926906,0.4119939,0.2518119,13.97002,34.49903,
6263,18,513,0.6081871,1.976475,0.9050167,3.624857,5.223997,0,0.1365046,0.09893309,0.2610698,0.4617654,0.3274837,0.8543392,5.915519,0.4119152,0.2522291,14.0223,34.51548,
6284,18,497,0.6016096,1.975907,0.9044177,3.618382,5.210367,0,0.1361136,0.09753034,0.2618979,0.4601364,0.3262944,0.8545597,5.942547,0.4120288,0.2525143,14.01311,34.38932,
6304,18,477,0.6184486,1.961748,0.9051743,3.614442,5.19827,0,0.136247,0.09806062,0.2634484,0.4592882,0.3257659,0.8559831,5.939182,0.4123667,0.2525925,14.04527,34.45741,
6324,18,470,0.6212766,1.960685,0.9041182,3.613276,5.186166,0,0.1364546,0.09790008,0.2644404,0.4594218,0.3259944,0.8551465,5.935324,0.4126179,0.2526714,14.12683,34.40872,
6344,19,453,0.6401766,1.952086,0.9050307,3.618593,5.176295,0,0.1363919,0.09659725,0.2654021,0.4578311,0.3265311,0.8546023,5.932746,0.4129485,0.2517186,14.11097,34.47708,
6364,19,439,0.6446469,1.947551,0.9059467,3.611145,5.1604,0,0.1364652,0.09482502,0.2647719,0.4570142,0.3263704,0.8541008,5.959945,0.4134434,0.2529716,14.06958,34.49878,
6384,19,424,0.6485849,1.945499,0.9050248,3.600513,5.13906,0,0.1368237,0.09418254,0.2636106,0.4577962,0.3268059,0.8554847,5.956122,0.4131857,0.2544034,14.07012,34.38393,
6404,19,417,0.647482,1.940665,0.9051311,3.611681,5.124447,0,0.1368412,0.0924495,0.2639535,0.4573819,0.3267381,0.8559507,5.954328,0.4127025,0.2547384,14.11988,34.34126,
6424,19,403,0.6501241,1.934619,0.9049042,3.622423,5.121943,0,0.1366292,0.09055889,0.2645989,0.4584899,0.3263099,0.8557583,5.950671,0.4129139,0.2558292,14.1962,34.34789,
6444,19,399,0.6541353,1.931673,0.9041135,3.636397,5.112471,0,0.1367343,0.08896377,0.2645763,0.4569325,0.3259214,0.8564256,5.960248,0.4127132,0.2549256,14.16498,34.40058,
6464,19,400,0.66,1.936349,0.9015904,3.652845,5.093442,0,0.1367399,0.09047248,0.2652325,0.456635,0.3255101,0.8571985,5.97223,0.4135629,0.2544026,14.10349,34.56769,
6484,19,400,0.6625,1.925879,0.9001235,3.668369,5.1075,0,0.136445,0.08852381,0.266551,0.4510828,0.3240578,0.8564163,5.973002,0.4153926,0.2537788,14.15321,34.59596,
6504,19,403,0.6550869,1.928021,0.9003371,3.71105,5.095072,0,0.137044,0.08750504,0.2697947,0.448055,0.3235679,0.8577377,5.957428,0.4166594,0.2525712,14.22432,34.55328,
6524,19,430,0.6581395,1.939466,0.9007415,3.724892,5.096488,0,0.1374157,0.0850618,0.2720249,0.4467284,0.3214145,0.8576188,5.903771,0.4183713,0.2504151,14.23292,34.63661,
6544,19,455,0.6703297,1.946385,0.900325,3.739309,5.053677,0,0.1377797,0.08319507,0.2714965,0.4480896,0.3196871,0.8558537,5.875432,0.42001,0.2487798,14.30395,34.63966,
6564,19,473,0.6701903,1.946313,0.9020489,3.74832,5.010671,0,0.1382979,0.07995005,0.267738,0.4463625,0.3194154,0.8557764,5.798853,0.4206983,0.2481703,14.28166,34.57597,
6584,19,475,0.6736842,1.938648,0.9029681,3.760472,4.990591,0,0.1382222,0.08094079,0.2677061,0.4461126,0.3186854,0.8535718,5.754648,0.4215806,0.2483607,14.30862,34.45851,
6604,19,472,0.6758475,1.93971,0.9027534,3.763948,4.997862,0,0.1384906,0.08054984,0.2680739,0.4463252,0.3189848,0.8542475,5.753532,0.4214648,0.2484037,14.25945,34.38316,
6624,19,465,0.6731183,1.941176,0.9009934,3.775839,4.995652,0,0.1382986,0.07880556,0.268543,0.4463291,0.318901,0.852134,5.75187,0.4221886,0.249615,14.21738,34.42729,
6644,19,458,0.6790393,1.93921,0.9016587,3.771951,4.982976,0,0.1384626,0.07767282,0.2682093,0.4450371,0.3181252,0.8522623,5.738111,0.4229909,0.2492646,14.23441,34.36285,
6664,19,461,0.6724512,1.942491,0.902456,3.773544,4.972605,0,0.1387474,0.07813309,0.2696072,0.4457976,0.3178929,0.8502935,5.750073,0.4239543,0.2484947,14.2714,34.42461,
6684,19,467,0.6723769,1.94226,0.9017192,3.776875,4.970447,0,0.1383374,0.07782413,0.269527,0.446154,0.3176034,0.8509696,5.74497,0.425869,0.2474325,14.27326,34.4406,
6704,19,468,0.6730769,1.941085,0.9010008,3.784112,4.971374,0,0.1382137,0.07773035,0.2692097,0.4468527,0.3175254,0.8504816,5.740315,0.4269266,0.2470433,14.27221,34.37297,
6724,19,464,0.674569,1.939303,0.9018604,3.78011,4.9722,0,0.1381219,0.07818591,0.2691343,0.4510733,0.3169143,0.8506644,5.727909,0.4266536,0.2469504,14.27209,34.39584,
6744,19,461,0.6659436,1.940009,0.90227,3.769853,4.964963,0,0.1378923,0.0771241,0.2698765,0.4521648,0.3164978,0.8505091,5.707129,0.4259826,0.2464608,14.25387,34.29044,
6764,19,468,0.6688034,1.942113,0.9034687,3.763724,4.972356,0,0.1380209,0.07604353,0.2711313,0.4526725,0.3157742,0.8477083,5.700604,0.4262418,0.2459746,14.19249,34.35591,
6784,19,464,0.6788793,1.942082,0.901414,3.757843,4.967153,0,0.1383491,0.07556911,0.2728168,0.4512236,0.3149075,0.845147,5.699793,0.4268895,0.2468791,14.18881,34.20982,
6804,19,460,0.6782609,1.938668,0.900656,3.754007,4.957303,0,0.1383458,0.07506945,0.2739753,0.4499788,0.3149851,0.8442565,5.712258,0.4274385,0.2480085,14.17345,34.12524,
6824,19,460,0.6739131,1.939282,0.9007676,3.756536,4.950271,0,0.1381829,0.07511066,0.2739755,0.450348,0.3148728,0.8430209,5.715266,0.4274311,0.2481769,14.17681,34.12056,
6844,19,450,0.6777778,1.935388,0.9004582,3.74847,4.971757,0,0.1382549,0.07475769,0.2741295,0.4501985,0.314995,0.8433547,5.708984,0.4271847,0.2486553,14.16939,34.1499,
6864,19,445,0.6696629,1.933312,0.9016982,3.744914,4.971417,0,0.1381265,0.07567659,0.2753794,0.4497961,0.3146615,0.8418821,5.723899,0.4275685,0.2479889,14.18004,34.22901,
6884,19,442,0.6764706,1.927575,0.9036916,3.735897,4.960351,0,0.1381838,0.07548086,0.2766587,0.4500297,0.3144642,0.8424765,5.724338,0.4267688,0.2481914,14.15228,34.10311,
6904,19,446,0.67713,1.922655,0.9039736,3.72796,4.957924,0,0.1383733,0.07492749,0.2757903,0.4499903,0.3142282,0.8401951,5.739723,0.4257707,0.2482141,14.15369,33.86999,
6924,19,445,0.6786517,1.920115,0.9045422,3.720907,4.972658,0,0.138136,0.07516845,0.276054,0.4502012,0.3141836,0.8406734,5.754105,0.4265857,0.2487503,14.09686,33.87606,
6944,19,444,0.6824324,1.92051,0.9050517,3.712982,4.970779,0,0.1381241,0.076425,0.2790819,0.4516517,0.3139322,0.8388534,5.761934,0.4271408,0.2480361,14.06959,33.92967,
6964,19,444,0.6801802,1.91554,0.9056294,3.713555,4.990812,0,0.1376225,0.07691203,0.2797202,0.4511217,0.3141664,0.8381574,5.76693,0.4265213,0.2466236,14.03073,34.09142,
6984,19,476,0.6617647,1.900772,0.9092858,3.694368,4.993844,0,0.1363898,0.07812332,0.281367,0.4503718,0.3160073,0.8367524,5.780483,0.4259865,0.2461138,13.9556,34.09754,
7004,19,537,0.6443203,1.893373,0.9147418,3.652363,4.960467,0,0.1362775,0.07713416,0.2845132,0.4539007,0.3166386,0.8335814,5.783559,0.426228,0.2445552,13.97971,34.12699,
7024,19,597,0.6348408,1.888754,0.9142546,3.666353,4.963861,0,0.1358097,0.08201811,0.2902697,0.4512399,0.3153806,0.8321053,5.736027,0.4233633,0.2442682,13.99745,34.28133,
7044,20,636,0.6352201,1.888132,0.9148893,3.68645,4.954373,0,0.1355805,0.08364289,0.2924717,0.4498588,0.314434,0.8293329,5.708502,0.4232657,0.2418553,14.08285,34.52345,
7064,20,649,0.6332819,1.885372,0.9157372,3.690239,4.968119,0,0.1356142,0.0828481,0.2933401,0.4472335,0.3133449,0.8304147,5.6944,0.4223508,0.2411985,14.04509,34.60267,
7084,20,647,0.6352395,1.883282,0.915341,3.692809,4.970997,0,0.1355204,0.08167547,0.2940847,0.4468159,0.3134476,0.8291469,5.67897,0.4219275,0.2418409,14.02034,34.63238,
7104,20,639,0.6369327,1.882334,0.9149596,3.691879,4.966361,0,0.1352105,0.08143241,0.2954493,0.4470479,0.3141522,0.8259566,5.662168,0.4211933,0.2417982,13.97077,34.55942,
7124,20,646,0.6362229,1.884499,0.9146741,3.683498,4.962419,0,0.1350415,0.08129338,0.2955531,0.4469326,0.3140397,0.8239838,5.66537,0.4216121,0.2409696,13.95087,34.54633,
7144,20,638,0.6410658,1.883469,0.9151581,3.682954,4.950316,0,0.1352109,0.07959715,0.2953405,0.4467984,0.3139046,0.8244678,5.667198,0.4217502,0.2403942,13.92912,34.48637,
7164,20,626,0.64377,1.879139,0.9151093,3.67717,4.95078,0,0.1354812,0.0797227,0.294169,0.4455702,0.3133119,0.8243924,5.675256,0.4215192,0.2410392,13.94064,34.61025,
7184,20,621,0.647343,1.878445,0.9138545,3.674721,4.951385,0,0.1354345,0.08085955,0.2941745,0.4451948,0.3131691,0.8239266,5.665515,0.4216729,0.2412831,13.93187,34.53779,
7204,20,617,0.6482982,1.879258,0.9139438,3.675577,4.939402,0,0.1353893,0.07935055,0.2944188,0.445957,0.3131902,0.8244726,5.663401,0.4214542,0.241111,13.95725,34.54125,
7224,20,608,0.6480263,1.876847,0.9155712,3.669322,4.922311,0,0.1353041,0.07952467,0.2934236,0.4469419,0.3132277,0.8233886,5.658148,0.421341,0.2409236,13.95424,34.57808,
7244,20,602,0.6495017,1.879989,0.9153923,3.664568,4.907076,0,0.1354386,0.08019888,0.2927486,0.446916,0.3133527,0.8230346,5.653914,0.4216422,0.2414563,13.96272,34.52568,
7264,20,588,0.6479592,1.875419,0.9146497,3.663774,4.904659,0,0.135222,0.07902707,0.2934182,0.4453914,0.3137656,0.8232981,5.676868,0.4220473,0.2423999,13.96298,34.50677,
7284,19,569,0.6625659,1.87264,0.9153503,3.65877,4.889214,0,0.135028,0.07970941,0.2923404,0.4449246,0.3138149,0.8237314,5.695924,0.4215928,0.242358,14.05209,34.49554,
7304,19,550,0.6745455,1.866715,0.9146485,3.652853,4.870263,0,0.1351429,0.079928,0.2923648,0.4461782,0.31406,0.8223389,5.698316,0.4209894,0.2428504,13.98707,34.50385,
7324,19,528,0.6761364,1.861135,0.9128527,3.655375,4.854671,0,0.1351113,0.07933228,0.2914028,0.447266,0.3144242,0.8218585,5.713685,0.4201014,0.2424079,13.94315,34.56238,
7344,19,510,0.6862745,1.86137,0.9130555,3.653152,4.854647,0,0.1351781,0.07843259,0.2917224,0.4480017,0.3138555,0.8231692,5.732292,0.4202419,0.2434751,13.9476,34.64008,
7364,19,500,0.686,1.859232,0.9110423,3.658603,4.834056,0,0.135106,0.07862169,0.2918618,0.4483367,0.3141698,0.8231584,5.738418,0.4202676,0.2434035,13.94391,34.61343,
7384,19,491,0.694501,1.854071,0.9104673,3.664047,4.842253,0,0.1351503,0.0776327,0.2914366,0.4461475,0.3139288,0.8222857,5.725527,0.4194779,0.2433885,13.90442,34.51786,
7404,19,473,0.6976744,1.854022,0.9109864,3.649366,4.833179,0,0.1350945,0.07691616,0.2910731,0.4470728,0.3149108,0.8243923,5.715162,0.4200782,0.2444954,13.87222,34.49572,
7424,19,466,0.7038627,1.850732,0.9101551,3.647122,4.836151,0,0.1354022,0.07577928,0.2915313,0.4492529,0.316399,0.8240819,5.698446,0.4188549,0.2438524,13.92405,34.4224,
7444,19,456,0.7171053,1.844698,0.9099384,3.654912,4.811418,0,0.134953,0.07602186,0.2904226,0.4500139,0.3178093,0.8233079,5.705901,0.4199158,0.2427902,14.01168,34.51581,
7464,19,453,0.7240618,1.844574,0.9090301,3.662254,4.801281,0,0.1348965,0.07579732,0.2908917,0.4483798,0.317747,0.8226526,5.696558,0.4207258,0.2422745,14.02985,34.52344,
7484,19,453,0.7262693,1.845239,0.9079548,3.669129,4.797198,0,0.1352546,0.07677231,0.2903486,0.4476284,0.3177866,0.8219424,5.713598,0.4223074,0.2423973,14.00882,34.47626,
7504,19,444,0.7274775,1.840539,0.9081321,3.66899,4.786832,0,0.1349405,0.07552372,0.2915749,0.4494229,0.3186181,0.8225745,5.722825,0.4225612,0.2437008,14.05635,34.57827,
7524,19,438,0.7328767,1.838662,0.9090642,3.648575,4.791819,0,0.1354265,0.07610993,0.2906742,0.4483031,0.3187652,0.8236352,5.739806,0.4229877,0.2441063,14.03391,34.69471,
7544,19,452,0.7212389,1.844724,0.9114638,3.647205,4.794065,0,0.135569,0.07648602,0.2888307,0.4488709,0.3181531,0.823507,5.744139,0.423997,0.2424886,14.16444,34.88921,
7564,19,456,0.7192982,1.843341,0.9121509,3.646678,4.788385,0,0.1358934,0.07757393,0.288378,0.4487895,0.3167665,0.8253943,5.769151,0.4228786,0.2423338,14.12948,35.0706,
7584,19,459,0.7145969,1.838813,0.9139,3.645245,4.789073,0,0.1357254,0.07607578,0.2875431,0.4481046,0.3167014,0.8237807,5.775194,0.4232195,0.2425078,14.09245,35.13694,
7604,19,452,0.7079646,1.835724,0.9150961,3.64398,4.778878,0,0.1357142,0.07671165,0.2879882,0.4480692,0.3160342,0.8238288,5.796754,0.4224432,0.2426092,14.08584,35.30563,
7624,19,454,0.7004405,1.834714,0.9150256,3.649545,4.767565,0,0.1359653,0.07675603,0.2873328,0.4483531,0.3158595,0.8230023,5.794311,0.4223045,0.2437974,14.13323,35.3623,
7644,19,458,0.6943231,1.834898,0.9148496,3.650813,4.758318,0,0.136056,0.07713699,0.2870777,0.4488767,0.3159949,0.8225217,5.775541,0.4228979,0.2431868,14.20376,35.30526,
7664,19,455,0.6945055,1.830843,0.9145473,3.64783,4.778672,0,0.1360209,0.07638611,0.2872885,0.4490863,0.3165563,0.819203,5.77256,0.4219784,0.2424961,14.19822,35.18224,
7684,19,447,0.7069351,1.827706,0.9156476,3.63845,4.782767,0,0.1358321,0.07551512,0.2863348,0.4495319,0.3162896,0.8185959,5.780324,0.4219479,0.2418575,14.1399,35.23975,
7705,19,443,0.7088036,1.828521,0.9164088,3.637977,4.780921,0,0.135651,0.07459049,0.2860659,0.4504705,0.3161156,0.8196893,5.777679,0.4235696,0.2419044,14.18498,35.31632,
7725,19,439,0.7175398,1.828357,0.914875,3.635103,4.767559,0,0.1359008,0.07336409,0.2870648,0.4504106,0.3152398,0.818126,5.736358,0.4255298,0.2413965,14.33198,35.39695,
7745,19,438,0.7100456,1.82528,0.9151285,3.637712,4.763185,0,0.1362036,0.07354096,0.2860599,0.4514937,0.314828,0.8164781,5.748211,0.4265477,0.2417048,14.28549,35.3394,
7765,19,432,0.712963,1.824511,0.9150033,3.632528,4.770029,0,0.1364286,0.07334946,0.2862,0.451862,0.3148955,0.8162156,5.757084,0.4266865,0.2414044,14.26102,35.22137,
7785,19,426,0.713615,1.826435,0.9161683,3.62166,4.762262,0,0.1365312,0.07486783,0.2841128,0.4530446,0.3140779,0.815506,5.751462,0.4265622,0.2412343,14.2811,35.20263,
7805,19,429,0.7179487,1.827832,0.9151099,3.622113,4.756013,0,0.1364445,0.07508618,0.2828142,0.4532481,0.3140697,0.8161402,5.725945,0.4272535,0.2407191,14.30289,35.13682,
7825,20,419,0.725537,1.830035,0.917284,3.627703,4.746105,0,0.1364636,0.071849,0.2842411,0.4540945,0.3143481,0.8157969,5.727568,0.4277566,0.239892,14.28483,35.02947,
7845,20,405,0.7259259,1.824523,0.9183161,3.63076,4.745708,0,0.1366034,0.07143755,0.2852775,0.4536002,0.3146687,0.8154204,5.719109,0.4277814,0.2386869,14.28488,35.05709,
7865,20,399,0.7268171,1.82011,0.9192312,3.636348,4.723892,0,0.1365854,0.07108022,0.2852487,0.4543746,0.3149108,0.8147673,5.737333,0.4290843,0.2376153,14.32864,34.96739,
7885,20,396,0.7348485,1.820266,0.9202425,3.64064,4.731174,0,0.1366647,0.07106555,0.2844073,0.4526305,0.314538,0.8168911,5.73113,0.4290908,0.2373463,14.35068,34.99571,
7905,20,396,0.729798,1.817358,0.9212308,3.648088,4.722827,0,0.1368815,0.06817016,0.28315,0.4516264,0.3139333,0.8130354,5.731395,0.4299855,0.2372361,14.40193,35.08402,
7925,20,392,0.7270408,1.814647,0.9224352,3.63779,4.725611,0,0.1367429,0.06697064,0.2819364,0.4529701,0.3129756,0.8118076,5.763396,0.4309298,0.2385062,14.43245,35.12643,
7945,20,395,0.7341772,1.810209,0.9231742,3.63247,4.715874,0,0.1370073,0.06678999,0.2827119,0.4529435,0.313383,0.8138458,5.748531,0.4308036,0.2374064,14.51319,35.18597,
7965,20,393,0.740458,1.807884,0.9228044,3.628821,4.716052,0,0.1371128,0.0673556,0.283576,0.4529224,0.313069,0.8136701,5.732834,0.4304228,0.2368304,14.49664,35.25933,
7985,20,391,0.7442455,1.805255,0.9232692,3.62494,4.711795,0,0.136597,0.06792498,0.2848532,0.4536394,0.3127255,0.8134069,5.723372,0.4289864,0.2368322,14.53675,35.3392,
8005,20,394,0.7461929,1.806573,0.9239566,3.624481,4.718465,0,0.1365494,0.06772098,0.2862516,0.4514489,0.3127243,0.8136504,5.706673,0.4283386,0.2362595,14.58788,35.36837,
